full_text,label;;;;;;;;;;;;;
cewe yang manggil pasangannya kak/ka tuh kenapa lucu banget ya? spill chat kalian sama kakak kesayangan kalian itu dong luv! mau lihat yang lucu-lucu,0;;;;;;;;;;;;;
yujiem! please take a note guys :) aku sebagai non jawa ketika lagi ngumpul dengan teman-teman jawa dan mereka bicara dengan bahasa jawa jadi sedih banget karena engga ngerti apapun.. https://t.co/8Yb0y3LjVQ,0;;;;;;;;;;;;;
Ciwi ciwi yujiem saranin flatshoes warna maroon yg nyaman dipake tapi masih affordable dongg buat kantong anak kost tia!,0;;;;;;;;;;;;;
ugm_fess cilor maklor di sd pogung masih jualan gak,0;;;;;;;;;;;;;
Ada yg mau nemenin sender ga? Keliling atau sekedar duduk sambil ngobrol pikiran sender lagi ga enak. Prefer cowo tapi kalo cewe juga gpp luv,0;;;;;;;;;;;;;
baikk!! ugm_fess,0;;;;;;;;;;;;;
‼️DICARI RESPONDEN‼️ Halo semuanyaa di sini ada LAKI-LAKI yang mau bantu kelompok kami untuk isi kuesioner? Syaratnya cuma berusia 17 30 tahun dan aktif bermain X. Nanti aku kasih tautannya di quote tweet/komen/reply terima kasih sebelumnyaa orang (cont..),0;;;;;;;;;;;;;
ugm_fess satpam GMC galak yah..,0;;;;;;;;;;;;;
ugm_fess info toko jual bantal kursi atau bantal leher dongg ges,0;;;;;;;;;;;;;
hi yujiem minta tolong dongg isiiin kuesioner tentang CINTA TANAH AIR di bawah ini bit(.)ly/KuesionerCTA bit(.)ly/KuesionerCTA yang isi kita doain masuk surga🇮🇩,0;;;;;;;;;;;;;
Luv! Ada yang stress masalah percintaan ga? Ayo yg stress kita saling curhatt via vid call nanti malam.,2;;;;;;;;;;;;;
nggak cuma ngeganggu pejalan kaki di minggu hari tapi juga bikin macet ampe sore ugm_fess,0;;;;;;;;;;;;;
Kalo penolakannya didasarkan oleh alasan mengganggu pejalan kaki ya kenapa nggak sekalian sunmor? PKL jalan persatuan itu cuma malam-malam di jalanan yang lumayan gede So nggak buat macet. Lah Sunmor ini udah tau jalanan kecil minggu lagi. Konsisten dong!!! Sunmor (cont..),0;;;;;;;;;;;;;
haloo mau nanya gusyy tempat hangout sama temen di jogja yg recommend apa yhh temenku mau ke jgj soalnya tapi malem.. *thxxx yh sebelumnya yg jwb tak doain dispam nilai A di uas nanti️ yujiem,0;;;;;;;;;;;;;
Cek like aja mas luv,0;;;;;;;;;;;;;
Oper Kos Putri daerah Karang Gayam selama KKN (tgl 1 Juli-20 Agustus 2024) yang minat reply aja yaa nanti sender dm ugm_fess https://t.co/v798O7uL08,0;;;;;;;;;;;;;
yujiem konsum makrab enaknya beli dimana ya guys? rekomendasi katering dong,0;;;;;;;;;;;;;
Yujiem klo periksa gigi di GMC (periksa aja sejauh ini gada keluhan sakit atau berlubang) gratis gk ya? Mau tau aja apakah gigi bungsuku perlu dicabut atau ga soalnya tumbuh miring tpi engga sakit.,0;;;;;;;;;;;;;
Ugm_fess yuk ges ramaikan kita nobar di Balairung https://t.co/3joaxFxyMT,0;;;;;;;;;;;;;
ugm_fess ada yang punya formulir pendaftaran beasiswa pt adaro? Dari web ugm malah scannan bukan dokumen aslinya. Sedangkan dari akademik mintanya diketik: ),0;;;;;;;;;;;;;
yujiem! ada kemungkinan ga sidang akhir juni wisuda agustus?,0;;;;;;;;;;;;;
Ugm_fess ada yg ikut ini???? https://t.co/fyrxErXRhW,0;;;;;;;;;;;;;
Yujiem yang udah pulang kuliah atau gabut dm yukk Janlup cek dm yaa,0;;;;;;;;;;;;;
ugm_fess buat teman yang belum mampu untuk berqurban tahun ini bisa ikut donasi di ECD yaa! https://t.co/J0gblbkCzd,0;;;;;;;;;;;;;
guys menurut kalian kl punya cowok yg lebih pendek dari kalian gmn? sender punya crush lucu banget tapi minusnya dia lebih pendek dari aku. aku 165 dia sekitar 163 luv,0;;;;;;;;;;;;;
yujiem! di jogja yang jual donat mirup donat bahagia di mana ya? ngidam bgt,0;;;;;;;;;;;;;
Yujiem ada rekomendasi analytical tools ga yaa untuk nganalisa Data kalo kita bikin satu web atau platform mungkin kayak untuk ngetrack kunjungan pengguna fitur paling sering di pakai atau dll,0;;;;;;;;;;;;;
yujiem cara reservasi perpusat yang bilik lantai 4 itu gimana?,0;;;;;;;;;;;;;
gaiss saranin drakor yang seru dongg makasihh yujiem,0;;;;;;;;;;;;;
kalo liat menfess ini,0;;;;;;;;;;;;;
yujiem! akhirnya sender nyobain yg rame kemarenn di cafe FEB ratingnya 9/10 soalnya waffle nya crispy &amp; filling nya enak poolll buat 20k ini worth it bangetttt btw sender sebenernya pengen yg sweet tapi ternyata blom ada mas mas sowan yuk bisa yuk tambah yg sweet (cont..) https://t.co/o8EMO7GWPM,0;;;;;;;;;;;;
narsum Sabtu 1 Juni 2024 tolong rep yaa! nanti sender DM for further info. TIA!,0;;;;;;;;;;;;;
halooo guys anak yujiem. adakah yg paham/ahli Google Data? kami butuh 1 narasumber buat pelatihan Google Data gitu untuk memenuhi mata kuliah. Pelatihannya online lewat zoom trs kalo bisa sih nanti praktiknya terkait data ekonomi gitu. Buat yang bisa dan bersedia jd (cont..),0;;;;;;;;;;;;;
yujiem ada yg pernah nambal gigi di gmc gak yaa? itu bayar atau gratis?,0;;;;;;;;;;;;;
Gaes info servis hp sekitar kampus dong urgent yujiem,0;;;;;;;;;;;;;
Yujiem informasi terbaru tentang ukt dan ipi https://t.co/VH1VFantRl,0;;;;;;;;;;;;;
ugm_fess ceritakan life after graduate/sidang versi kalian dong? kalian masih di jogja atau langsung dapet kerjaan ditempat lain apa yang kalian lakukan https://t.co/4xPLtEyFVb,0;;;;;;;;;;;;;
ugm_fess Permisi kakak-kakak semua ingpokan tempat yang banyak alang-alang di jogja dong butuh alang-alang buat tugas ni ,0;;;;;;;;;;;;;
rep ajaaa tp minus tambahan gw submissive luv,0;;;;;;;;;;;;;
ugm_fess eh tulisan di selempang yang class of.... itu tu diisi tahun apa ya? tahun masuk atau tahun lulus atau gimana,0;;;;;;;;;;;;;
Mau sama angkatan 23 ga mas? Aku Katolik tapi luv,0;;;;;;;;;;;;;
yujiem mau tanya kemarin aku banding ukt disemester 2 dan alhamdulillah turun. Terus untuk semester 3 nya uktku bakal kaya yg pertama masuk? atau kaya yg udah turun kemaren?,0;;;;;;;;;;;;;
luv wts temen sender - male 21 yo 173 cm - suka gunung &amp; sunset - suka nr - mayan clingy - pernah pacaran (cw 1x cw 1x) minus - ngantukan/pelor (nempel molor),0;;;;;;;;;;;;
Yujiem ada yang pernah beli charger asus ori ga ya? Dimana dan harganya kisaran berapa ya?,0;;;;;;;;;;;;;
yujiem pada mam siang apa hari ini?,0;;;;;;;;;;;;;
NOTICE AKU JUSEYO Hai haiii aku lg mencari temen temen dari prodi pariwisata dan teknik industri yg mau join timku buat lomba project manajement challenge nihhh. Diutamakan dari angkatan 22 dan 23 yaaa. Buat yg berminat leave a trace di bawah nnti aku dm&gt;&lt; yujiem https://t.co/aokWJyFCqI,0;;;;;;;;;;;
ugm_fess gess ada yg mau jd responden skripsiku gaa? tp khusus buat fakultas psikologi fib fkkmk pertanian ftp teknik sm biologi hehehe ntar ada e moneyy ,0;;;;;;;;;;;;;
Yujiem! Masa harus nunggu mahasiswanya nginep semalem dulu baru ditakedown sih trs kalo mau ngehapus kebijakannya butub berapa malem lagi buat mahasiswanya nginep? Ckckck,0;;;;;;;;;;;;;
ugm_fess siapa yg udah merelakan wisuda agustus tahun ini https://t.co/igDNl8xikA,0;;;;;;;;;;;;;
Yujiem! IPI ditakedown kah dari web? Dari tanggalnya udah beda padahal sender pake link yang sama https://t.co/2QM2paQFYM,0;;;;;;;;;;;;;
ugm_fess Ges ada info jasa anjem jogja yang bisa jemput sampe dini hari gitu nggak yaa? Butuh banget infonya kalo bisa yang udah trusted yaa. Terima kasihhh,0;;;;;;;;;;;;;
beli blazer item di jogja kira-kira mana ya guys? ugm_fess,0;;;;;;;;;;;;;
ugm_fess ada yg pernah error ga akun simasternya? aku presensi qr gagal terusss. dah ganti device ganti wifi ganti kuota biasa itu tetep error. jadi tulisannya proses berhasil tapi ga masuk ke data presensi di simaster,0;;;;;;;;;;;;;
ugm_fess di sini ada yg mau atau bersedia ngajarin dan sender tanya-tanyan ttg spss ga yah? sender ragu ajaaa tiap mau interpretasiin hasilnya klo ada rep yahh nanti sender ketuk dm nya TIA️,0;;;;;;;;;;;;;
guys yupiku jatoh yujiem https://t.co/bXh96W2Qle,0;;;;;;;;;;;;;
Kalian ngehubungi sekolah buat proker KKN gimana yujiem ? Apa langsung datang ke sekolah?,0;;;;;;;;;;;;;
yujiem guys kalian kalau makrab makanannya beli dimana? rekomendasi katering dan semacamnya dong bingung banget soalnya ,1;;;;;;;;;;;;;
ada yg mau ikut gk yujiem ??? senderr butuh temen,0;;;;;;;;;;;;;
tidur di mushola fakultas tuh gapapa kan? sender butuh istirahat bentar ugm_fess,0;;;;;;;;;;;;;
Apakah ada toko martabak yang buka pagi²? yujiem,0;;;;;;;;;;;;;
saran makanan yang harus dicoba di foodcurt UGM deket GMC yujiem,0;;;;;;;;;;;;;
eskrim feb di sebelah mana guys jualnya yujiem,0;;;;;;;;;;;;;
halo kakak kakak yujiem angkatan 20 dan sebelumnya disini ada yang kknnya dulu tematik ga ya? sender pengen tau dong prosedur pendanaan akomodasi dan transportasinya gimana. thanks!,0;;;;;;;;;;;;;
ugm_fess Guyss tolong isiin kuesioner ini dong untuk tugas bindo kami linknya ku taro di bawah ya yang ngisi kita doain masuk surga hehehe makasih banyak ya ,0;;;;;;;;;;;;;
3 HARIIIIII LAGIIIII yujiem Ayoookk datengg gratiss lohh,0;;;;;;;;;;;;;
ugm_fess aku nemu kitten di semak semak filsafat ngeong brutal ada yg tau ibunya dimana ga ya? ini aku bawa ke bonbin biar keliatan orang. Kalau ini kitten kalian kittennya ada di bonbin ya. Ini gatau dia makannya apa yang tau bisa bawain makanan ga ya? https://t.co/DXJ0ntxNsg,0;;;;;;;;;;;;;
ugm_fess pencairan beasiswa emg rata-rata lama ya??,0;;;;;;;;;;;;;
yujiem info yang jual batok kelapa sekitar ugm,0;;;;;;;;;;;;;
ada yang sama dapet lokasi kkn di sini ga yujiem cari teman https://t.co/jbt1mjXMT5,0;;;;;;;;;;;;;
Ugm_fess grosir sajadah di jogja dimanaaa guys,0;;;;;;;;;;;;;
Gesss saran topik kalau berdua ama doi di motor pls. Kemarin tuh aku bingung mau ngomong apaan. Jadinya dia yang buka topik. Topik habis diam-diaman. Masak iya aku tanya kamu pernah liat bapakmu kayang? luv!,1;;;;;;;;;;;;;
ugm_fess di perpusat lantai 3 ruang bilik itu boleh makan ga ya? makasihh,0;;;;;;;;;;;;;
KNP SIH SKINCARE MAKE UP TUH MAHAL BGT CIIKKK MEI M NYA MISKIN yujiem,0;;;;;;;;;;;;;
ugm_fess kenapa warga pogung redflag guys,0;;;;;;;;;;;;;
tlg masukannya senior butuh penerangan nih. nilai D di salah satu matkul wajib ngaruh gak pas seleksi magang msib? prefer smt 5 magang msib atau ngulang matkul wajib yg nilainya D? tolong jawab senior ugm_fess https://t.co/j78bWSKQb4,0;;;;;;;;;;;;;
Yujiem cara connect ugm secure di hp samsumg gimana dah gabisa bisa mulu..,0;;;;;;;;;;;;;
ugm_fess boleh bantu isi kuesioner uji skalaku gak yaaah gengs buat tugas aku drop di komen yaaah makasiii :D,0;;;;;;;;;;;;;
Yujiem ges sendowo mati listrik kah,0;;;;;;;;;;;;;
yujiem Selamat malam semuanya bagi yang bernama Nyoman Parartha D E dari non degree Bisa join grup whatsapp nya transdig yaa buat bahas tugas akhir Makasii,0;;;;;;;;;;;;;
luv! jadi kan kemarin aku chat mantanku karena ngerasa gamon tapi ternyata pas aku chat rasanya biasa aja apa itu namanya udah move on?,0;;;;;;;;;;;;;
luv! ayo mutualan like atau rep yaa (sender cewe),0;;;;;;;;;;;;;
tutorial biar ga dikit2 mual dong. masa sender batuk dikit mual sikat gigi mual. it s soo annoying yujiem,0;;;;;;;;;;;;;
enaknya sarapan apa yaa saran dong ugm_fess,0;;;;;;;;;;;;;
adakah party yang mau lanjut occupy balairung yujiem hari ini? reply dong,0;;;;;;;;;;;;;
Yujiem! Buset!?! Woi kaget beneran ni rp 0 https://t.co/0Mhx9mgxph,0;;;;;;;;;;;;;
ada yang pernah part time di florist? rep dong mau tanya-tanya yujiem,0;;;;;;;;;;;;;
luv! siapa yang pernah kalah sama orang lama + orang baru tapi sama orang yang sama . Badutnya diriku ..,0;;;;;;;;;;;;;
dan gak perlu mengerti dengan topiknya ya ^^ Kalau ada yg berminat bisa scan qr code yaa,0;;;;;;;;;;;;;
Halo teman-teman YUJIEM boleh minta bantuannya jadi sender lg mencari responden buat diwawancarai topiknya kurang lebih tentang perspektif gen z terhadap pelayanan kesehatan tradisional dengan keterampilan Oh iya ini terbuka untuk siapa saja yg memenuhi kriteria (cont..) https://t.co/R4ro6WxN5C,0;;;;;;;;;;;;;
yujiem! adakah mas mbak yang pernah kelas PKN sama Bu Septi? mau tanya2 tentang social project,0;;;;;;;;;;;;;
ugm_fess yang hariini interview dan fgd UMC uniqlo di gsp ini tu bakal full english ya? lol sender random banget gausah dateng kali ya.. minder :/,0;;;;;;;;;;;;;
Ternyata tidur lebih enak yujiem daripada ngerjain laprak ,0;;;;;;;;;;;;;
pernah gasi kebangunn malem malem karena tiba tiba pengen berak dan berjalan ke kamar mandi setengah kurang sadar yujiem,0;;;;;;;;;;;;;
yujiem tolong dong sender baru mau ngisi tinta printer tapi bingung ini gimana,1;;;;;;;;;;;;;
ugm_fess ada yang masih bangun dan mau ngobrol? rep ya nanti sender dm,0;;;;;;;;;;;;;
Luv! Saran ucapan ultah yg keliatan keren buat crush dong,0;;;;;;;;;;;;;
sender ugm_fess mau nderr tinggalin jejak aja ntar aku dm,0;;;;;;;;;;;;;
sender ugm_fess mau kenalan ga sama warga bantul? ,0;;;;;;;;;;;;;
ugm_fess hahaha aku sendernya tapi malu juga nder,0;;;;;;;;;;;;;
sender ugm_fess ini boleh tinggalkan jejak ga mau reply tapi malu :3,0;;;;;;;;;;;;;
ugm_fess wts diri sendiri - male 22yo - 168 - suka olahraga - suka nr - sedikit clingy - pernah pacaran (cewe 2x cowo 2x) minus - anak teknik - warga pogung,0;;;;;;;;;;;;;
ugm_fess adakah cwo yang mau ngobrol? btw sender cowo juga ya,0;;;;;;;;;;;;;
Yujiem Ayok temenin sender chatan di dm sender soshum ce 22. Komen atau like yaa barang kali kita jodoh nanti sender follow,0;;;;;;;;;;;;;
hi yujiem! menurut temen-temen semester 5 better ngekos atau stay di asrama?,0;;;;;;;;;;;;;
luv! ada yang mau pacaran sama sender ga? cewe soshum 22 engga tinggi :) minusnya ga pernah pacaran nyari cowo yg serius,1;;;;;;;;;;;;;
ugm_fess alowwww anyone ada yg mau dm an karena sender agak gabut selesai nugas?,0;;;;;;;;;;;;;
Anjir ini crushku kocak bgt dia di chat di akun sebelah sok cuek tpi giliran di 2nd acc ku dia ngefriendly (tpi dia ga tau klo itu aku) apa aku jailin balik aja ya? Luv,0;;;;;;;;;;;;;
luv! sapa masih bangun?? aku tadi ketiduran terus sekarang kebangunn sapa mau chit chat on dm?? mahasiswa sem akhir here‍️,0;;;;;;;;;;;;;
yujiem Tuhan berikan aku drummer/keyboardist/lead guitar,0;;;;;;;;;;;;;
luv kalau ada mas mas kagama new edition mencari pasangan hidup mahasiswi angkatan 21/22 gitu masih pantes gak sih? -kagama ft di sini,0;;;;;;;;;;;;;
review konsentrasi di fh yujiem dong!,0;;;;;;;;;;;;;
ada yg gabut gak? dm an yuk sama gamatuco yujiem,0;;;;;;;;;;;;;
ciwi ciwi ugm_fess kalo potong rambut dimanaaa pls spillll,0;;;;;;;;;;;;;
saran bukit atau gunung yang masih oke buat hiking pemula dong yujiem,0;;;;;;;;;;;;;
ugm_fess maaf agak oot tapi kalian tau ngga kakek-nenek yang biasanya jualan di emperan gerbang fapet depan klebengan? Biasanya duduknya agak mojok deket belokan agro yang arah lampu merah klebengan. Sender udah lama ngga liat soalnya agak kepikiran,0;;;;;;;;;;;;;
Ugm_fess infooo catering buat area pogung dong guys sender bosen anjir makan geprek mulu,0;;;;;;;;;;;;;
pecel yang enak deket ugm_fess dimana ya?,0;;;;;;;;;;;;;
ugm_fess parkir motor stasiun tugu tuh di mana ya?,0;;;;;;;;;;;;;
yujiem adakah yg lgi free dan mau ngobrol sma ce?,0;;;;;;;;;;;;;
Emang lu tau siapa orang yg gw maksud? Sebutkan inisial nama jika bisa baca maksud gue. Luv,0;;;;;;;;;;;;;
ugm_fess guys sender mau psa ada saran rumah sakit selain rsgm ugm ngga? atau ke rsgm aja? btw sender pake bpjs jdi besok masi mau minta rujukan. TIA,0;;;;;;;;;;;;;
Semangat yang lagi camp di Balairung yujiem kami mendukung kalian semoga cepat selesai permasalahan ukt dan ipi ini jangan lupa bawa tolak angin yaa,0;;;;;;;;;;;;;
yujiem help(!) need info kos under 1jt km dalem area pogung-pandega. thank u,0;;;;;;;;;;;;;
update dong suasana Balairung yujiem saat ini sender fomo pgn ikut tapi terhalang tugas kuliah,0;;;;;;;;;;;;;
Hidup cuma sekali jangan lupa confess luv,0;;;;;;;;;;;;;
Yujiem gimana pendapat kalian sama orang yg berisik di twt tapi pendiem di rl?,0;;;;;;;;;;;;;
Crushku habis putus mending langsung deketin yay or yay hehe luv,0;;;;;;;;;;;;;
ugm_fess guys kimbab 15 ribuan terakhir close po malam iniiii https://t.co/K23xeJzKWz,0;;;;;;;;;;;;;
UGM_FESS NYESEL BANGET IKUT KEPANITIAAN GEDE DI SEMESTER 4 ,0;;;;;;;;;;;;;
capek juga ya lomba gagal terus : ) ugm_fess,2;;;;;;;;;;;;;
buat yg nanya ini bener atau ngga/nanya ini karangan atau bukan silahkan coba aja ke lokasi ya jangan langsung beli tanya aja dulu harganya berapa dari wajah sama logatnya kaya orang timur gitu bapanya ugm_fess,0;;;;;;;;;;;;;
luv! melihat di tl bnyak lewat psikolog yang responnya agak kurang mnurut kalian kalau psikolog di GMC kyak gitu juga gk? atau ada rekomen konsul ke siapa? sender soalnya akhir-akhir ini merasa berat bgt kyak kepikiran mau nyoba ke psikolog dulu. tia!,0;;;;;;;;;;;;;
jink lelah dengan kesendirian ini infokan cowok or cewek yg mw dong. Sender cowok luv,2;;;;;;;;;;;;;
Kalo kaya ginituh kita ngga bisa akses ya? Bisanya dari perpusat aja? Ugm_fess https://t.co/pRBpr0dEAf,0;;;;;;;;;;;;;
ugm_fess ingpo kos cowok isian daerah pogung dong.. Budget max 1 juta. KM luar gapapa tp yg ready bisa pindah bulan depan. Nuwun lur ,0;;;;;;;;;;;;;
Halo guys ugm_fess barangkali minat iphone x 11 12 13 dan 14 (second only) kindly repply for dm yah mumpung meii lg ada promo nih trusted sabi nanya2 dlu ,0;;;;;;;;;;;;;
ugm_fess temen-temen ada yg tau/punya rekomendasi kos di jalan agro atau deket gor klebengan? pokoknya yg deket fisipol dan bisa jalan kaki kalau ke kampus. pliss minta infonya dong kl ada kamar kosong belum nemu kos pdhl masuk kuliah bentar lg makasih,0;;;;;;;;;;;;;
Yujiem ada yang suka foto-foto gasih? Sender suka mengeksplor jogja tapi gak ada yang ngefotoin :(,0;;;;;;;;;;;;;
wts lukumades dari ubi itu kayak donat khas yunani dibentuk bulat kecil start from 7k bisa topping gula dan glaze coklat. cocok juga buat yg lg diet krn guilt-free. kl minat rep yaaaw freeong jarak 2km daerah sekitar fkkmk yujiem ‍️ https://t.co/0D43qb1shr,0;;;;;;;;;;;;;
juga berbagi xixixi makasiii btwbtw yg kiri itu user x pepengbison sbg pemanies&lt;3;;;;;;;;;;;;
ugm_fess (titipan) diskon 50% sampai 30 Mei 2024 + masih bisa nego lagi BU bgt gaes ayyyooo jadi 10k-15k aja rerata. paling mahal 30k. gercep ya ig : @. your.precious.things cod dekat asrama kinanthi BTW bisa liat highlight HibaH krn mau ngurangin isi lemari dan (cont..) https://t.co/dFGj3J0kbC,0;;;;;;;;;;;;;
yujiem! rekomendasi martabak yang ada di gofut/grepfut dongg,0;;;;;;;;;;;;;
adakah warga yujiem yang punya sisa akar gigi/gigi berlubang besar &amp; berkenan dicabut koas gigi??? Gratissss Yang mau leave a trace dan open DM yaaah nanti sender DM hehe... thanks https://t.co/GzwoUVNqdz,0;;;;;;;;;;;;
Keluar parkiran motor pakuwon mall harus pake stnk ya sekarang? Baru sadar gabawa pas udah parkir dendanya berapa ya yujiem!,0;;;;;;;;;;;;;
yujiem guysss ada yang mau barengan gakk btw aku cewe yaa https://t.co/6L7R7l7yG2,0;;;;;;;;;;;;;
ugm_fess umkm atau danusan mahasiswa boleh ikut jualan disini ga ya? Lumayan banget kalo boleh buka lapak https://t.co/QOnT6RbHtN,0;;;;;;;;;;;;;
luv! klen mw tau gak sebenernya kalian tuh cuma obses ato beneran cinta? nih coba ikutin survey kami - ril dari anak psiko (link survey di komen yak) https://t.co/fg1WT5rBNr,0;;;;;;;;;;;;;
Yujiem kalo ngerespon candaan orang (yg ga gitu deket) baiknya gimana ya? Sender klo dibecandain cm bisa haha Haha iya2 [diem],1;;;;;;;;;;;;;
 NINU NINU NINU UDANG KEJU OPEN PO LAGI NIH!!! Siapa yang mau ngerasain udang keju tapi males harus ke gacoan dan mahal? Yuk langsung beli sekarang. Buruan sebelum kehabisan lagi!!! UDANG KEJU (7 pcs frozen) 18K ONLY ‼️Ready 29 Mei 2024‼️ COD area UGM CP : https://t.co/PZWSDz13an,0;;;;;;;;;;;;;
guys nyari kulit jagung tuh dimana ya? apakah ada info yang jual kulit jagung ugm_fess makasii,1;;;;;;;;;;;;;
Kalian pernah gasi sholat nya bolong iman ku gakuat banget sholat aja masih kek ginii yujiem ,0;;;;;;;;;;;;;
ugm_fess gaiss dicari orang yang mau ngontrak bareng (khusus cowo‼️) menerima golongan dari semuan angkatan dan fakultas (tapi kebanyakan ank 21) kalo tertarik tinggalin jejak ya tengsss,0;;;;;;;;;;;;;
tolong beri saran tempat jualan dimsum yg enakkk dongg yujiem,0;;;;;;;;;;;;;
foto dokumentasi wisuda ugm_fess di gsp bisa di liat dimana guyss,0;;;;;;;;;;;;;
ugm_fess guys beli kain batik buat berkain tuu pd dimana yaahh,0;;;;;;;;;;;;;
Yujiem peeps please kasi tau jadwal belajar bahasa inggris di sela aktivitas kalian dong. Mau mulai tapi bingung dari mana. Terus kalo grammar udah lumayan oke baiknya belajar listening/speaking dulu ya?,1;;;;;;;;;;;;;
Info yang lagi di balairung dong yujiem!,0;;;;;;;;;;;;;
INFO LOWONGAN PEKERJAAN Diutamakan dari jurusan teknik sipil Bisa drop CV kalian di dm yaa Aku ada di first like yujiem https://t.co/4yVI3x4Czy,0;;;;;;;;;;;;;
maaf bot anon yujiem kenapa kek gini ya? banyak yang non ugm juga sih. tapi apa pantas bot anon ada nama kampusnya dan isinya begitu? https://t.co/8qNskMfZhP,0;;;;;;;;;;;;;
